provider_id,start_date,end_date,rotation_id,role
S0108268,2016-01-09 00:00:00,2016-02-06,27,R2
S0108268,2016-04-30 00:00:00,2016-05-14,5,R2
S0108268,2016-07-16 00:00:00,2016-08-13,27,R3
S0108268,2016-12-28 00:00:00,2017-01-07,22,R3
S0108268,2017-01-07 00:00:00,2017-01-21,5,R3
S0108268,2017-02-04 00:00:00,2017-03-04,2,R3
S0108287,2014-07-19 00:00:00,2014-08-16,2,R1
S0108287,2015-01-31 00:00:00,2015-02-28,2,R1
S0108287,2015-02-28 00:00:00,2015-03-28,22,R1
S0108287,2015-06-06 00:00:00,2015-06-25,5,R1
S0108287,2015-12-28 00:00:00,2016-01-09,27,R2
S0108287,2016-01-23 00:00:00,2016-02-06,5,R2
S0108287,2016-04-30 00:00:00,2016-05-28,2,R2
S0108287,2016-10-08 00:00:00,2016-10-22,5,R3
S0108287,2016-11-05 00:00:00,2016-12-03,27,R3
S0108287,2017-04-01 00:00:00,2017-04-15,5,R3
S0109179,2014-07-19 00:00:00,2014-08-02,5,R1
S0109179,2014-08-16 00:00:00,2014-09-13,2,R1
S0109179,2014-12-06 00:00:00,2015-01-03,2,R1
S0109179,2015-01-03 00:00:00,2015-01-31,22,R1
S0109179,2015-07-11 00:00:00,2015-07-25,5,R2
S0109179,2015-10-17 00:00:00,2015-11-14,22,R2
S0109179,2016-01-09 00:00:00,2016-02-06,2,R2
S0109179,2016-02-06 00:00:00,2016-03-05,27,R2
S0109179,2016-05-14 00:00:00,2016-05-28,5,R2
S0109179,2016-07-16 00:00:00,2016-08-13,2,R3
S0109179,2017-01-07 00:00:00,2017-01-21,5,R3
S0163410,2017-01-07 00:00:00,2017-02-04,22,R3
S0163410,2017-04-01 00:00:00,2017-04-15,5,R3
S0163425,2014-08-02 00:00:00,2014-08-16,5,R1
S0163425,2014-09-13 00:00:00,2014-10-11,2,R1
S0163425,2015-01-31 00:00:00,2015-02-14,5,R1
S0163425,2015-02-28 00:00:00,2015-03-28,2,R1
S0163425,2015-05-23 00:00:00,2015-06-25,2,R1
S0163425,2015-08-22 00:00:00,2015-09-19,27,R2
S0163425,2015-10-17 00:00:00,2015-10-31,5,R2
S0163425,2015-12-08 00:00:00,2015-12-28,5,R2
S0163425,2016-12-03 00:00:00,2016-12-28,2,R3
S0163425,2017-04-01 00:00:00,2017-04-29,22,R3
S0163425,2017-04-29 00:00:00,2017-05-13,5,R3
S0163662,2014-08-16 00:00:00,2014-09-13,2,R1
S0163662,2015-01-31 00:00:00,2015-02-28,22,R1
S0163662,2015-02-28 00:00:00,2015-03-28,2,R1
S0163662,2015-05-23 00:00:00,2015-06-25,2,R1
S0163662,2015-08-08 00:00:00,2015-08-22,5,R2
S0163662,2015-12-28 00:00:00,2016-01-09,2,R2
S0163662,2016-04-30 00:00:00,2016-05-28,27,R2
S0163662,2016-07-30 00:00:00,2016-08-13,5,R3
S0163662,2016-12-03 00:00:00,2016-12-15,5,R3
S0163662,2017-04-29 00:00:00,2017-05-27,27,R3
S0164907,2014-07-19 00:00:00,2014-08-16,22,R1
S0164907,2014-08-30 00:00:00,2014-09-13,5,R1
S0164907,2015-02-28 00:00:00,2015-03-28,2,R1
S0169283,2014-06-25 00:00:00,2014-07-19,2,R1
S0169283,2014-10-11 00:00:00,2014-11-08,22,R1
S0169283,2015-01-31 00:00:00,2015-02-28,2,R1
S0169284,2015-01-17 00:00:00,2015-01-31,5,R1
S0169284,2015-01-31 00:00:00,2015-02-28,2,R1
S0169284,2015-03-28 00:00:00,2015-04-25,22,R1
S0169284,2015-05-23 00:00:00,2015-06-25,2,R1
S0169284,2016-10-08 00:00:00,2016-11-05,2,R3
S0169284,2016-12-28 00:00:00,2017-01-07,5,R3
S0169285,2014-07-19 00:00:00,2014-08-16,22,R1
S0169285,2014-10-25 00:00:00,2014-11-08,5,R1
S0169285,2014-11-08 00:00:00,2014-12-06,2,R1
S0169285,2015-01-03 00:00:00,2015-01-17,5,R1
S0169286,2014-08-16 00:00:00,2014-08-30,5,R1
S0169286,2014-11-08 00:00:00,2014-12-06,22,R1
S0169286,2015-01-03 00:00:00,2015-01-31,2,R1
S0169286,2015-03-28 00:00:00,2015-04-25,2,R1
S0169287,2014-07-19 00:00:00,2014-08-02,5,R1
S0169287,2014-10-11 00:00:00,2014-11-08,2,R1
S0169287,2015-01-31 00:00:00,2015-02-28,22,R1
S0169287,2015-03-28 00:00:00,2015-04-11,5,R1
S0169288,2014-10-11 00:00:00,2014-11-08,22,R1
S0169288,2014-11-08 00:00:00,2014-12-06,2,R1
S0169288,2015-01-31 00:00:00,2015-02-28,2,R1
S0169288,2015-03-14 00:00:00,2015-03-28,5,R1
S0169289,2014-08-16 00:00:00,2014-09-13,2,R1
S0169289,2014-09-27 00:00:00,2014-10-11,5,R1
S0169289,2014-11-08 00:00:00,2014-12-06,2,R1
S0169289,2014-12-20 00:00:00,2015-01-03,5,R1
S0169289,2015-03-28 00:00:00,2015-04-25,2,R1
S0169289,2015-04-25 00:00:00,2015-05-23,22,R1
S0169380,2014-09-27 00:00:00,2014-10-11,5,R1
S0169380,2014-10-11 00:00:00,2014-11-08,2,R1
S0169380,2014-12-06 00:00:00,2015-01-03,22,R1
S0169380,2015-01-31 00:00:00,2015-02-28,2,R1
S0169380,2015-05-09 00:00:00,2015-05-23,5,R1
S0169381,2014-08-02 00:00:00,2014-08-16,5,R1
S0169381,2014-08-16 00:00:00,2014-09-13,2,R1
S0169381,2014-10-11 00:00:00,2014-11-08,2,R1
S0169381,2015-01-17 00:00:00,2015-01-31,5,R1
S0169381,2015-10-31 00:00:00,2015-11-14,5,R2
S0169381,2016-01-09 00:00:00,2016-02-06,27,R2
S0169381,2016-03-05 00:00:00,2016-03-19,5,R2
S0169381,2016-04-02 00:00:00,2016-04-30,2,R2
S0169381,2016-07-16 00:00:00,2016-07-30,5,R3
S0169381,2016-12-03 00:00:00,2016-12-28,22,R3
S0169381,2017-01-21 00:00:00,2017-02-04,5,R3
S0169381,2017-04-29 00:00:00,2017-05-27,2,R3
S0169381,2017-05-27 00:00:00,2017-06-10,5,R3
S0169382,2014-06-25 00:00:00,2014-07-19,2,R1
S0169382,2014-11-08 00:00:00,2014-12-06,2,R1
S0169382,2015-04-25 00:00:00,2015-05-09,5,R1
S0169383,2015-01-03 00:00:00,2015-01-31,2,R1
S0169383,2015-02-28 00:00:00,2015-03-28,22,R1
S0169383,2015-04-25 00:00:00,2015-05-23,2,R1
S0169383,2015-07-01 00:00:00,2015-07-11,5,R2
S0169383,2015-10-17 00:00:00,2015-11-14,27,R2
S0169383,2016-06-25 00:00:00,2016-07-16,2,R3
S0169383,2016-12-03 00:00:00,2016-12-15,5,R3
S0169383,2017-05-13 00:00:00,2017-05-27,5,R3
S0169384,2014-07-19 00:00:00,2014-08-16,2,R1
S0169384,2014-09-13 00:00:00,2014-10-11,22,R1
S0169384,2015-01-31 00:00:00,2015-02-28,2,R1
S0169384,2015-04-11 00:00:00,2015-04-25,5,R1
S0169384,2015-08-22 00:00:00,2015-09-19,27,R2
S0169384,2015-10-03 00:00:00,2015-10-17,5,R2
S0169384,2016-01-09 00:00:00,2016-01-23,5,R2
S0169384,2016-05-28 00:00:00,2016-06-25,2,R2
S0169384,2016-06-25 00:00:00,2016-07-16,2,R3
S0169384,2016-10-22 00:00:00,2016-11-05,5,R3
S0169384,2017-01-07 00:00:00,2017-02-04,2,R3
S0169384,2017-03-18 00:00:00,2017-04-01,5,R3
S0169385,2014-10-11 00:00:00,2014-11-08,2,R1
S0169385,2015-04-25 00:00:00,2015-05-23,2,R1
S0169385,2015-09-05 00:00:00,2015-09-19,5,R2
S0169385,2015-12-08 00:00:00,2015-12-28,2,R2
S0169385,2016-01-09 00:00:00,2016-02-06,27,R2
S0169385,2016-02-20 00:00:00,2016-03-05,5,R2
S0169385,2016-08-13 00:00:00,2016-08-27,5,R3
S0169385,2016-11-05 00:00:00,2016-12-03,22,R3
S0169385,2016-12-03 00:00:00,2016-12-15,5,R3
S0169385,2017-04-15 00:00:00,2017-04-29,5,R3
S0169386,2014-06-25 00:00:00,2014-07-19,2,R1
S0169386,2014-12-06 00:00:00,2015-01-03,2,R1
S0169386,2015-03-14 00:00:00,2015-03-28,5,R1
S0169386,2015-10-03 00:00:00,2015-10-17,5,R2
S0169386,2016-02-20 00:00:00,2016-03-05,5,R2
S0169386,2016-04-02 00:00:00,2016-04-16,5,R2
S0169386,2016-06-25 00:00:00,2016-07-16,27,R3
S0169386,2016-11-19 00:00:00,2016-12-03,5,R3
S0169386,2017-03-04 00:00:00,2017-04-01,22,R3
S0169386,2017-04-29 00:00:00,2017-05-13,5,R3
S0169387,2014-07-19 00:00:00,2014-08-16,2,R1
S0169387,2014-10-11 00:00:00,2014-10-25,5,R1
S0169387,2015-05-23 00:00:00,2015-06-25,2,R1
S0169387,2015-07-01 00:00:00,2015-07-25,2,R2
S0169387,2015-11-14 00:00:00,2015-12-08,5,R2
S0169387,2015-12-28 00:00:00,2016-01-09,2,R2
S0169387,2016-02-06 00:00:00,2016-02-20,5,R2
S0169387,2016-03-05 00:00:00,2016-04-02,2,R2
S0169387,2016-04-02 00:00:00,2016-04-30,27,R2
S0169387,2016-04-30 00:00:00,2016-05-28,22,R2
S0169388,2014-10-11 00:00:00,2014-11-08,2,R1
S0169388,2015-02-28 00:00:00,2015-03-28,2,R1
S0169388,2015-07-01 00:00:00,2015-07-11,5,R2
S0169388,2015-09-05 00:00:00,2015-09-19,27,R2
S0169388,2015-10-03 00:00:00,2015-10-17,27,R2
S0169388,2015-12-08 00:00:00,2015-12-28,22,R2
S0169388,2016-01-23 00:00:00,2016-02-06,5,R2
S0169389,2014-06-25 00:00:00,2014-07-05,5,R1
S0169389,2014-07-19 00:00:00,2014-08-16,2,R1
S0169389,2014-09-13 00:00:00,2014-10-11,22,R1
S0169389,2014-10-11 00:00:00,2014-11-08,2,R1
S0169389,2014-11-08 00:00:00,2014-11-22,5,R1
S0169389,2015-07-01 00:00:00,2015-07-25,27,R2
S0169389,2015-11-14 00:00:00,2015-12-08,2,R2
S0169389,2016-03-05 00:00:00,2016-03-19,5,R2
S0169389,2016-12-28 00:00:00,2017-01-07,5,R3
S0169389,2017-02-04 00:00:00,2017-03-04,27,R3
S0169390,2014-12-20 00:00:00,2015-01-03,5,R1
S0169390,2015-01-03 00:00:00,2015-01-31,2,R1
S0169390,2015-05-23 00:00:00,2015-06-25,2,R1
S0169390,2015-07-25 00:00:00,2015-08-22,22,R2
S0169390,2015-10-17 00:00:00,2015-11-14,27,R2
S0169390,2015-11-14 00:00:00,2015-12-08,2,R2
S0169390,2016-04-02 00:00:00,2016-04-16,5,R2
S0169390,2016-05-28 00:00:00,2016-06-11,5,R2
S0169390,2016-07-16 00:00:00,2016-08-13,2,R3
S0169390,2017-02-04 00:00:00,2017-03-04,2,R3
S0169394,2014-07-19 00:00:00,2014-08-16,2,R1
S0169394,2014-09-13 00:00:00,2014-09-27,5,R1
S0169394,2014-10-25 00:00:00,2014-11-08,5,R1
S0169394,2015-04-25 00:00:00,2015-05-23,2,R1
S0169394,2015-10-31 00:00:00,2015-11-14,5,R2
S0169394,2015-11-14 00:00:00,2015-12-08,27,R2
S0169394,2016-02-06 00:00:00,2016-03-05,2,R2
S0169394,2016-04-02 00:00:00,2016-04-16,5,R2
S0169394,2016-04-30 00:00:00,2016-05-28,27,R2
S0169394,2016-07-16 00:00:00,2016-08-13,22,R3
S0169394,2017-01-07 00:00:00,2017-02-04,2,R3
S0169395,2014-10-11 00:00:00,2014-11-08,2,R1
S0169395,2014-11-08 00:00:00,2014-12-06,22,R1
S0169395,2015-03-28 00:00:00,2015-04-11,5,R1
S0169395,2015-05-23 00:00:00,2015-06-25,2,R1
S0169395,2015-10-17 00:00:00,2015-11-14,27,R2
S0169395,2015-12-28 00:00:00,2016-01-09,22,R2
S0169395,2016-03-05 00:00:00,2016-03-19,5,R2
S0169395,2017-03-04 00:00:00,2017-03-18,5,R3
S0169395,2017-05-27 00:00:00,2017-06-25,27,R3
S0169397,2016-11-05 00:00:00,2016-12-03,2,R3
S0169397,2016-12-28 00:00:00,2017-01-07,27,R3
S0169397,2017-05-27 00:00:00,2017-06-25,22,R3
S0169398,2014-08-16 00:00:00,2014-09-13,2,R1
S0169398,2015-01-03 00:00:00,2015-01-31,2,R1
S0169398,2015-01-31 00:00:00,2015-02-14,5,R1
S0169398,2015-03-28 00:00:00,2015-04-25,22,R1
S0169398,2015-05-23 00:00:00,2015-06-06,5,R1
S0169398,2015-08-22 00:00:00,2015-09-05,5,R2
S0169398,2015-12-08 00:00:00,2015-12-28,5,R2
S0169398,2016-03-05 00:00:00,2016-04-02,2,R2
S0169398,2016-04-02 00:00:00,2016-04-30,27,R2
S0169398,2016-10-08 00:00:00,2016-10-22,5,R3
S0169398,2017-05-27 00:00:00,2017-06-25,27,R3
S0169399,2014-06-25 00:00:00,2014-07-19,2,R1
S0169399,2014-12-06 00:00:00,2015-01-03,2,R1
S0169399,2015-03-28 00:00:00,2015-04-25,2,R1
S0169399,2015-04-25 00:00:00,2015-05-23,22,R1
S0169399,2015-06-06 00:00:00,2015-06-25,5,R1
S0169399,2015-09-19 00:00:00,2015-10-03,5,R2
S0169399,2015-10-17 00:00:00,2015-11-14,2,R2
S0169399,2016-01-09 00:00:00,2016-02-06,2,R2
S0169399,2016-02-06 00:00:00,2016-03-05,27,R2
S0169399,2016-04-30 00:00:00,2016-05-14,5,R2
S0169399,2016-05-28 00:00:00,2016-06-25,2,R2
S0169399,2016-12-28 00:00:00,2017-01-07,2,R3
S0169399,2017-04-01 00:00:00,2017-04-29,27,R3
S0169400,2014-07-05 00:00:00,2014-07-19,5,R1
S0169400,2014-11-08 00:00:00,2014-12-06,2,R1
S0169400,2015-02-28 00:00:00,2015-03-14,5,R1
S0169400,2015-04-25 00:00:00,2015-05-23,2,R1
S0169400,2015-07-01 00:00:00,2015-07-25,27,R2
S0169400,2015-08-22 00:00:00,2015-09-19,2,R2
S0169400,2015-09-19 00:00:00,2015-10-17,22,R2
S0169400,2015-10-31 00:00:00,2015-11-14,5,R2
S0169400,2016-06-25 00:00:00,2016-07-16,27,R3
S0169400,2016-12-28 00:00:00,2017-01-07,2,R3
S0169400,2017-03-04 00:00:00,2017-03-18,5,R3
S0169401,2014-08-16 00:00:00,2014-09-13,22,R1
S0169401,2014-09-13 00:00:00,2014-10-11,2,R1
S0169401,2014-10-11 00:00:00,2014-10-25,5,R1
S0169401,2015-02-28 00:00:00,2015-03-28,2,R1
S0169401,2015-08-08 00:00:00,2015-08-22,5,R2
S0169401,2015-10-31 00:00:00,2015-11-14,5,R2
S0169401,2015-12-08 00:00:00,2015-12-28,2,R2
S0169401,2016-01-09 00:00:00,2016-02-06,2,R2
S0169401,2016-03-05 00:00:00,2016-04-02,27,R2
S0169401,2017-01-07 00:00:00,2017-01-21,5,R3
S0169401,2017-03-04 00:00:00,2017-04-01,2,R3
S0169402,2014-06-25 00:00:00,2014-07-19,22,R1
S0169402,2014-11-08 00:00:00,2014-12-06,2,R1
S0169402,2015-01-31 00:00:00,2015-02-28,2,R1
S0169402,2015-07-01 00:00:00,2015-07-25,27,R2
S0169402,2016-03-19 00:00:00,2016-04-02,5,R2
S0169402,2016-04-16 00:00:00,2016-04-30,5,R2
S0169402,2016-06-25 00:00:00,2016-07-16,2,R3
S0169402,2016-08-27 00:00:00,2016-09-10,5,R3
S0169402,2016-12-28 00:00:00,2017-01-07,27,R3
S0169402,2017-04-01 00:00:00,2017-04-29,2,R3
S0169403,2014-06-25 00:00:00,2014-07-05,5,R1
S0169403,2014-08-16 00:00:00,2014-09-13,2,R1
S0169403,2015-03-28 00:00:00,2015-04-25,2,R1
S0169403,2015-07-25 00:00:00,2015-08-22,2,R2
S0169403,2015-11-14 00:00:00,2015-12-08,27,R2
S0169403,2015-12-28 00:00:00,2016-01-09,5,R2
S0169403,2016-01-09 00:00:00,2016-02-06,22,R2
S0169403,2016-04-30 00:00:00,2016-05-14,5,R2
S0169403,2016-11-19 00:00:00,2016-12-03,5,R3
S0169403,2016-12-28 00:00:00,2017-01-07,2,R3
S0169403,2017-01-07 00:00:00,2017-01-21,5,R3
S0169403,2017-04-01 00:00:00,2017-04-29,2,R3
S0169404,2014-07-19 00:00:00,2014-08-16,2,R1
S0169404,2014-12-06 00:00:00,2015-01-03,22,R1
S0169404,2015-01-31 00:00:00,2015-02-28,2,R1
S0169404,2015-08-22 00:00:00,2015-09-19,27,R2
S0169404,2015-12-28 00:00:00,2016-01-09,5,R2
S0169404,2016-04-02 00:00:00,2016-04-30,2,R2
S0169404,2016-05-14 00:00:00,2016-05-28,5,R2
S0169404,2016-08-13 00:00:00,2016-09-10,27,R3
S0169404,2016-11-05 00:00:00,2016-11-19,5,R3
S0169404,2017-01-07 00:00:00,2017-02-04,2,R3
S0169404,2017-04-15 00:00:00,2017-04-29,5,R3
S0169406,2014-06-25 00:00:00,2014-07-19,2,R1
S0169406,2015-01-03 00:00:00,2015-01-31,22,R1
S0169406,2015-02-28 00:00:00,2015-03-28,2,R1
S0169406,2015-04-11 00:00:00,2015-04-25,5,R1
S0169406,2015-04-25 00:00:00,2015-05-23,2,R1
S0169406,2015-07-11 00:00:00,2015-07-25,5,R2
S0169406,2016-01-09 00:00:00,2016-01-23,5,R2
S0169406,2016-02-06 00:00:00,2016-03-05,2,R2
S0169406,2016-03-05 00:00:00,2016-04-02,27,R2
S0169406,2016-10-22 00:00:00,2016-11-05,5,R3
S0169406,2017-02-04 00:00:00,2017-03-04,2,R3
S0169411,2014-09-13 00:00:00,2014-10-11,2,R1
S0169411,2014-11-22 00:00:00,2014-12-06,5,R1
S0169411,2015-01-03 00:00:00,2015-01-31,2,R1
S0169411,2015-05-23 00:00:00,2015-06-25,2,R1
S0169411,2015-10-03 00:00:00,2015-10-17,5,R2
S0169411,2016-01-09 00:00:00,2016-02-06,27,R2
S0169411,2016-03-05 00:00:00,2016-04-02,2,R2
S0169411,2017-02-04 00:00:00,2017-03-04,22,R3
S0169411,2017-04-01 00:00:00,2017-04-29,2,R3
S0169411,2017-04-29 00:00:00,2017-05-13,5,R3
S0169412,2014-06-25 00:00:00,2014-07-19,2,R1
S0169412,2014-12-06 00:00:00,2015-01-03,2,R1
S0169412,2015-02-14 00:00:00,2015-02-28,5,R1
S0169412,2015-11-14 00:00:00,2015-12-08,5,R2
S0169412,2015-12-28 00:00:00,2016-01-09,2,R2
S0169412,2016-02-06 00:00:00,2016-03-05,27,R2
S0169412,2016-03-05 00:00:00,2016-03-19,5,R2
S0169412,2016-04-02 00:00:00,2016-04-30,22,R2
S0169901,2016-12-28 00:00:00,2017-01-07,5,R3
S0169901,2017-05-27 00:00:00,2017-06-25,2,R3
S0169901,2014-08-30 00:00:00,2014-09-13,5,R1
S0169901,2014-10-11 00:00:00,2014-11-08,2,R1
S0169901,2015-01-03 00:00:00,2015-01-31,2,R1
S0169901,2015-04-25 00:00:00,2015-05-09,5,R1
S0169901,2015-05-23 00:00:00,2015-06-25,22,R1
S0170320,2015-11-07 00:00:00,2015-12-05,22,R1
S0170320,2016-02-27 00:00:00,2016-03-26,2,R1
S0170320,2016-06-04 00:00:00,2016-06-25,5,R1
S0172056,2015-08-01 00:00:00,2015-08-15,5,R1
S0172056,2015-08-15 00:00:00,2015-09-12,2,R1
S0172056,2016-02-13 00:00:00,2016-02-27,5,R1
S0172056,2016-04-23 00:00:00,2016-05-21,2,R1
S0172056,2016-10-08 00:00:00,2016-11-05,27,R2
S0172056,2017-03-18 00:00:00,2017-04-01,5,R2
S0172085,2015-06-25 00:00:00,2015-07-18,2,R1
S0172085,2015-07-18 00:00:00,2015-08-15,22,R1
S0172085,2015-10-10 00:00:00,2015-10-24,5,R1
S0172085,2016-01-30 00:00:00,2016-02-13,5,R1
S0172085,2016-07-16 00:00:00,2016-07-30,5,R2
S0172085,2016-09-10 00:00:00,2016-10-08,2,R2
S0172085,2016-10-08 00:00:00,2016-10-22,5,R2
S0172085,2017-03-04 00:00:00,2017-04-01,27,R2
S0172645,2015-08-15 00:00:00,2015-08-29,5,R1
S0172645,2015-09-12 00:00:00,2015-10-10,2,R1
S0172645,2016-01-02 00:00:00,2016-01-30,2,R1
S0172645,2016-06-25 00:00:00,2016-07-16,5,R2
S0172645,2016-10-08 00:00:00,2016-11-05,22,R2
S0172645,2017-03-04 00:00:00,2017-04-01,27,R2
S0173803,2016-01-02 00:00:00,2016-01-30,2,R1
S0173803,2016-02-27 00:00:00,2016-03-12,5,R1
S0173803,2016-04-23 00:00:00,2016-05-21,2,R1
S0173803,2016-08-13 00:00:00,2016-08-27,5,R2
S0173803,2017-02-04 00:00:00,2017-02-18,5,R2
S0173803,2017-03-04 00:00:00,2017-04-01,27,R2
S0174975,2015-12-05 00:00:00,2016-01-02,2,R1
S0174975,2016-02-27 00:00:00,2016-03-26,2,R1
S0174975,2016-03-26 00:00:00,2016-04-09,5,R1
S0174975,2016-09-10 00:00:00,2016-10-08,27,R2
S0174975,2017-04-29 00:00:00,2017-05-13,5,R2
S0176040,2015-11-07 00:00:00,2015-12-05,2,R1
S0176040,2016-02-27 00:00:00,2016-03-26,2,R1
S0176040,2016-07-16 00:00:00,2016-08-13,27,R2
S0176040,2016-09-24 00:00:00,2016-10-08,5,R2
S0176040,2016-11-19 00:00:00,2016-12-03,5,R2
S0176040,2017-06-10 00:00:00,2017-06-25,5,R2
S0178516,2015-08-15 00:00:00,2015-09-12,2,R1
S0178516,2016-01-02 00:00:00,2016-01-30,2,R1
S0178516,2016-02-27 00:00:00,2016-03-12,5,R1
S0178516,2016-06-25 00:00:00,2016-07-16,5,R2
S0178516,2016-12-03 00:00:00,2016-12-28,2,R2
S0178516,2017-01-07 00:00:00,2017-02-04,27,R2
S0179409,2012-08-18 00:00:00,2012-09-01,5,R1
S0179409,2012-09-15 00:00:00,2012-10-13,2,R1
S0179409,2012-11-24 00:00:00,2012-12-08,5,R1
S0179409,2013-05-25 00:00:00,2013-06-25,2,R1
S0179409,2014-02-08 00:00:00,2014-03-08,27,R2
S0179409,2014-04-05 00:00:00,2014-05-03,22,R2
S0179409,2015-02-07 00:00:00,2015-02-21,5,R3
S0179409,2015-04-04 00:00:00,2015-05-02,27,R3
S0180474,2016-06-25 00:00:00,2016-07-23,2,R1
S0180474,2016-11-26 00:00:00,2016-12-10,5,R1
S0180474,2017-02-25 00:00:00,2017-03-25,2,R1
S0180927,2016-07-23 00:00:00,2016-08-20,2,R1
S0180927,2016-12-31 00:00:00,2017-01-28,2,R1
S0180927,2017-05-20 00:00:00,2017-06-25,2,R1
S0180991,2015-08-15 00:00:00,2015-09-12,2,R1
S0180991,2016-03-26 00:00:00,2016-04-23,22,R1
S0180991,2016-05-07 00:00:00,2016-05-21,5,R1
S0180992,2015-06-25 00:00:00,2015-07-18,22,R1
S0180992,2015-09-12 00:00:00,2015-10-10,2,R1
S0180992,2016-01-30 00:00:00,2016-02-27,2,R1
S0180992,2016-03-26 00:00:00,2016-04-09,5,R1
S0180997,2015-06-25 00:00:00,2015-07-18,2,R1
S0180997,2015-08-29 00:00:00,2015-09-12,5,R1
S0180997,2016-04-23 00:00:00,2016-05-21,22,R1
S0180997,2016-05-21 00:00:00,2016-06-25,2,R1
S0180998,2015-06-25 00:00:00,2015-07-04,5,R1
S0180998,2015-10-10 00:00:00,2015-11-07,2,R1
S0180998,2016-01-30 00:00:00,2016-02-27,22,R1
S0180998,2016-04-23 00:00:00,2016-05-21,2,R1
S0181000,2015-09-12 00:00:00,2015-09-26,5,R1
S0181000,2015-10-10 00:00:00,2015-11-07,2,R1
S0181000,2016-01-30 00:00:00,2016-02-27,2,R1
S0181000,2016-04-09 00:00:00,2016-04-23,5,R1
S0181000,2016-05-21 00:00:00,2016-06-25,2,R1
S0181001,2015-07-18 00:00:00,2015-08-15,2,R1
S0181001,2015-12-05 00:00:00,2016-01-02,22,R1
S0181001,2016-01-30 00:00:00,2016-02-27,2,R1
S0181001,2016-05-21 00:00:00,2016-06-25,2,R1
S0181004,2015-09-12 00:00:00,2015-10-10,2,R1
S0181004,2015-11-07 00:00:00,2015-12-05,22,R1
S0181004,2015-12-05 00:00:00,2016-01-02,2,R1
S0181005,2015-06-25 00:00:00,2015-07-04,5,R1
S0181005,2015-10-10 00:00:00,2015-11-07,2,R1
S0181005,2015-12-19 00:00:00,2016-01-02,5,R1
S0181005,2016-01-02 00:00:00,2016-01-30,22,R1
S0181005,2016-05-21 00:00:00,2016-06-25,2,R1
S0181057,2015-06-25 00:00:00,2015-07-18,2,R1
S0181057,2015-07-18 00:00:00,2015-08-15,22,R1
S0181057,2015-11-07 00:00:00,2015-11-21,5,R1
S0181057,2016-01-30 00:00:00,2016-02-27,2,R1
S0181057,2016-05-21 00:00:00,2016-06-25,2,R1
