base_name,window,consecutive,total,normal
HEPAR,4,2,3436,2385
HEPAR,4,3,2098,1491
HEPAR,4,4,1266,908
HEPAR,4,5,1306,958
HEPAR,7,1,6200,3976
HEPAR,7,2,3408,2367
HEPAR,7,3,1973,1388
HEPAR,7,4,1135,797
HEPAR,7,5,1660,1212
HEPAR,30,1,6219,3974
HEPAR,30,2,3427,2368
HEPAR,30,3,1984,1392
HEPAR,30,4,1147,798
HEPAR,30,5,1707,1232
HEPAR,90,1,6229,3969
HEPAR,90,2,3442,2372
HEPAR,90,3,1997,1393
HEPAR,90,4,1152,799
HEPAR,90,5,1730,1239
HEPCOH,1,1,1,1
HEPCOH,2,1,1,1
HEPCOH,4,1,2,2
HEPCOH,7,1,2,2
HEPCOH,30,1,2,2
HEPCOH,90,1,2,2
HGB,1,1,46247,27999
HGB,1,2,4179,2877
HGB,1,3,829,632
HGB,1,4,265,215
HGB,1,5,119,98
HGB,2,1,48137,28363
HGB,2,2,20172,15086
HGB,2,3,2909,2103
HGB,2,4,768,591
HGB,2,5,589,486
HGB,4,1,39897,21216
HGB,4,2,15637,11051
HGB,4,3,10807,8743
HGB,4,4,6339,5326
HGB,4,5,2189,1778
HGB,7,1,39817,21094
HGB,7,2,15661,11014
HGB,7,3,8058,6269
HGB,7,4,4497,3713
HGB,7,5,7878,6741
HGB,30,1,39601,20873
HGB,30,2,15863,11067
HGB,30,3,8266,6386
HGB,30,4,4757,3875
HGB,30,5,9310,7881
HGB,90,1,39329,20646
HGB,90,2,15986,11072
HGB,90,3,8482,6517
HGB,90,4,4999,4039
HGB,90,5,10528,8848
HGBBG,1,1,3211,1439
HGBBG,1,2,840,443
HGBBG,1,3,296,200
HGBBG,1,4,131,99
HGBBG,1,5,116,89
HGBBG,2,1,3292,1459
HGBBG,2,2,855,442
HGBBG,2,3,285,186
HGBBG,2,4,122,90
HGBBG,2,5,214,164
HGBBG,4,1,3376,1477
HGBBG,4,2,876,458
HGBBG,4,3,304,199
HGBBG,4,4,129,93
HGBBG,4,5,233,176
HGBBG,7,1,3421,1481
HGBBG,7,2,915,472
HGBBG,7,3,317,202
HGBBG,7,4,139,99
HGBBG,7,5,242,184
HGBBG,30,1,3496,1484
HGBBG,30,2,938,479
HGBBG,30,3,333,209
HGBBG,30,4,146,103
HGBBG,30,5,256,192
HGBBG,90,1,3558,1496
HGBBG,90,2,953,484
HGBBG,90,3,341,210
HGBBG,90,4,150,105
HGBBG,90,5,262,196
HGBS,1,1,11,9
HGBS,1,2,4,4
HGBS,1,3,1,1
HGBS,1,4,1,1
HGBS,2,1,12,10
HGBS,2,2,4,4
HGBS,2,3,1,1
HGBS,2,4,1,1
HGBS,4,1,13,11
HGBS,4,2,4,4
HGBS,4,3,1,1
HGBS,4,4,1,1
HGBS,7,1,16,15
HGBS,7,2,5,4
HGBS,7,3,1,1
HGBS,7,4,1,1
HGBS,30,1,16,15
HGBS,30,2,6,6
HGBS,30,3,2,1
HGBS,30,4,1,1
HGBS,90,1,15,14
HGBS,90,2,8,8
HGBS,90,3,2,1
HGBS,90,4,1,1
HGBS,90,5,2,2
HMCY,1,1,19,19
HMCY,1,2,1,1
HMCY,1,3,1,1
HMCY,2,1,19,19
HMCY,2,2,3,3
HMCY,2,3,1,1
HMCY,4,1,22,21
HMCY,4,2,3,3
HMCY,4,3,1,1
HMCY,7,1,24,23
HMCY,7,2,3,3
HMCY,7,3,1,1
HMCY,30,1,25,24
HMCY,30,2,3,3
HMCY,30,3,1,1
HMCY,90,1,26,25
HMCY,90,2,3,3
HMCY,90,3,1,1
HSCRP,1,1,2,2
HSCRP,2,1,2,2
HSCRP,4,1,3,3
HSCRP,7,1,4,4
HSCRP,30,1,4,4
HSCRP,90,1,5,4
IBIL,1,1,7702,6360
IBIL,1,2,637,567
IBIL,1,3,179,163
IBIL,1,4,61,59
IBIL,1,5,8,7
IBIL,2,1,9661,7672
IBIL,2,2,4691,4138
IBIL,2,3,553,482
IBIL,2,4,259,237
IBIL,2,5,233,221
IBIL,4,1,5946,4318
IBIL,4,2,3154,2582
IBIL,4,3,4201,3734
IBIL,4,4,2576,2357
IBIL,4,5,837,775
IBIL,7,1,5791,4126
IBIL,7,2,3017,2435
IBIL,7,3,2117,1798
IBIL,7,4,1414,1232
IBIL,7,5,4889,4531
IBIL,30,1,5780,4025
IBIL,30,2,3041,2415
IBIL,30,3,2003,1678
IBIL,30,4,1433,1237
IBIL,30,5,5698,5257
IBIL,90,1,5857,4045
IBIL,90,2,3073,2429
IBIL,90,3,2031,1697
IBIL,90,4,1445,1242
IBIL,90,5,5901,5413
IGET,1,1,5,4
IGET,2,1,5,4
IGET,4,1,6,5
IGET,7,1,6,5
IGET,30,1,26,24
IGET,90,1,95,84
IGET,90,2,10,9
IGF,1,1,1,1
IGF,2,1,1,1
IGF,4,1,1,1
IGF,7,1,1,1
IGF,30,1,1,1
IGF,90,1,1,1
IMIDESI,2,1,1,0
IMIDESI,4,1,1,0
IMIDESI,7,1,1,0
IMIDESI,30,1,1,0
IMIDESI,90,1,1,0
IMMPL,2,1,1,0
IMMPL,4,1,1,0
IMMPL,7,1,1,0
IMMPL,30,1,1,0
IMMPL,90,1,1,0
INR,1,1,19283,12347
INR,1,2,1675,1194
INR,1,3,354,279
INR,1,4,129,112
INR,1,5,36,30
INR,2,1,22606,14095
INR,2,2,8242,6136
INR,2,3,1158,851
INR,2,4,397,326
INR,2,5,288,247
INR,4,1,18820,10681
INR,4,2,6853,4723
INR,4,3,5196,4288
INR,4,4,2953,2472
INR,4,5,1022,852
INR,7,1,19153,10803
INR,7,2,7113,4900
INR,7,3,3470,2694
INR,7,4,1999,1629
INR,7,5,4383,3798
INR,30,1,19873,11089
INR,30,2,7548,5122
INR,30,3,3744,2833
INR,30,4,2204,1760
INR,30,5,5064,4322
INR,90,1,20337,11289
INR,90,2,7945,5319
INR,90,3,3947,2967
INR,90,4,2343,1842
INR,90,5,5495,4641
INSF,1,1,30,24
INSF,1,2,22,21
INSF,1,3,24,24
INSF,1,4,15,14
INSF,1,5,16,15
INSF,2,1,31,28
INSF,2,2,21,19
INSF,2,3,11,11
INSF,2,4,10,9
INSF,2,5,46,43
INSF,4,1,21,18
INSF,4,2,13,13
INSF,4,3,21,20
INSF,4,4,17,15
INSF,4,5,48,45
INSF,7,1,23,18
INSF,7,2,13,13
INSF,7,3,13,13
INSF,7,4,13,11
INSF,7,5,60,56
INSF,30,1,25,19
INSF,30,2,13,13
INSF,30,3,13,13
INSF,30,4,13,11
INSF,30,5,60,56
INSF,90,1,26,20
INSF,90,2,13,13
INSF,90,3,13,13
INSF,90,4,13,11
INSF,90,5,60,56
INSU,1,1,7,6
INSU,1,2,4,3
INSU,1,3,6,6
INSU,1,4,3,3
INSU,1,5,2,2
INSU,2,1,5,4
INSU,2,2,4,3
INSU,2,3,2,2
INSU,2,4,3,3
INSU,2,5,10,10
INSU,4,1,7,5
INSU,4,2,3,2
INSU,4,3,2,2
INSU,4,4,2,2
INSU,4,5,12,12
INSU,7,1,6,4
INSU,7,2,4,3
INSU,7,3,2,2
INSU,7,4,2,2
INSU,7,5,12,12
INSU,30,1,7,4
INSU,30,2,4,3
INSU,30,3,2,2
INSU,30,4,2,2
INSU,30,5,12,12
INSU,90,1,7,4
INSU,90,2,4,3
INSU,90,3,2,2
INSU,90,4,2,2
INSU,90,5,12,12
K,1,1,278011,248587
K,1,2,96368,88297
K,1,3,48703,45091
K,1,4,32057,30026
K,1,5,52247,49253
K,2,1,225629,198564
K,2,2,174987,159847
K,2,3,74955,68894
K,2,4,51931,48298
K,2,5,118605,111739
K,4,1,138894,118110
K,4,2,101522,90655
K,4,3,112035,103266
K,4,4,93612,87041
K,4,5,210200,197265
K,7,1,134555,114116
K,7,2,98088,87377
K,7,3,72536,65922
K,7,4,55074,50439
K,7,5,299901,281818
K,30,1,128012,108140
K,30,2,93449,82970
K,30,3,69216,62672
K,30,4,53547,48874
K,30,5,325746,305287
K,90,1,123148,103720
K,90,2,90690,80331
K,90,3,67894,61337
K,90,4,53191,48422
K,90,5,342771,320591
LAC,1,1,12949,11695
LAC,1,2,8917,8345
LAC,1,3,7013,6666
LAC,1,4,3601,3470
LAC,1,5,1177,1140
LAC,2,1,10587,9398
LAC,2,2,7437,6901
LAC,2,3,5557,5235
LAC,2,4,4201,4005
LAC,2,5,8867,8563
LAC,4,1,9148,7956
LAC,4,2,6105,5605
LAC,4,3,5266,4931
LAC,4,4,3968,3767
LAC,4,5,13126,12665
LAC,7,1,9075,7851
LAC,7,2,6040,5533
LAC,7,3,4495,4168
LAC,7,4,3231,3036
LAC,7,5,15431,14874
LAC,30,1,8936,7686
LAC,30,2,5988,5449
LAC,30,3,4461,4122
LAC,30,4,3306,3073
LAC,30,5,16794,16093
LAC,90,1,8849,7571
LAC,90,2,5969,5409
LAC,90,3,4490,4131
LAC,90,4,3352,3101
LAC,90,5,17500,16726
LACWBL,1,1,4084,3803
LACWBL,1,2,3112,2942
LACWBL,1,3,2957,2835
LACWBL,1,4,1885,1827
LACWBL,1,5,917,886
LACWBL,2,1,3484,3219
LACWBL,2,2,2576,2426
LACWBL,2,3,2020,1922
LACWBL,2,4,1585,1521
LACWBL,2,5,4117,3989
LACWBL,4,1,3098,2835
LACWBL,4,2,2259,2107
LACWBL,4,3,1862,1782
LACWBL,4,4,1496,1427
LACWBL,4,5,5455,5275
LACWBL,7,1,2991,2732
LACWBL,7,2,2199,2048
LACWBL,7,3,1700,1623
LACWBL,7,4,1339,1271
LACWBL,7,5,6241,6027
LACWBL,30,1,2825,2564
LACWBL,30,2,2063,1918
LACWBL,30,3,1611,1528
LACWBL,30,4,1283,1208
LACWBL,30,5,7142,6877
LACWBL,90,1,2741,2471
LACWBL,90,2,2003,1862
LACWBL,90,3,1565,1477
LACWBL,90,4,1265,1185
LACWBL,90,5,7585,7298
LDH,1,1,5168,4819
LDH,1,2,978,931
LDH,1,3,188,179
LDH,1,4,12,11
LDH,2,1,5151,4717
LDH,2,2,3497,3351
LDH,2,3,768,735
LDH,2,4,552,527
LDH,2,5,272,260
LDH,4,1,2641,2255
LDH,4,2,1618,1512
LDH,4,3,2917,2797
LDH,4,4,2261,2193
LDH,4,5,1357,1303
LDH,7,1,2522,2111
LDH,7,2,1624,1500
LDH,7,3,1321,1260
LDH,7,4,952,913
LDH,7,5,4629,4473
LDH,30,1,2616,2137
LDH,30,2,1541,1400
LDH,30,3,1165,1099
LDH,30,4,954,908
LDH,30,5,5434,5213
LDH,90,1,2695,2180
LDH,90,2,1583,1420
LDH,90,3,1177,1100
LDH,90,4,934,886
LDH,90,5,5743,5475
LDL,1,1,518,486
LDL,1,2,20,19
LDL,1,3,2,2
LDL,1,4,1,1
LDL,2,1,619,583
LDL,2,2,58,54
LDL,2,3,4,4
LDL,2,4,1,1
LDL,2,5,1,1
LDL,4,1,672,632
LDL,4,2,60,56
LDL,4,3,26,24
LDL,4,4,12,12
LDL,4,5,1,1
LDL,7,1,730,687
LDL,7,2,72,67
LDL,7,3,15,14
LDL,7,4,9,9
LDL,7,5,16,15
LDL,30,1,799,748
LDL,30,2,98,93
LDL,30,3,27,26
LDL,30,4,16,15
LDL,30,5,22,20
LDL,90,1,918,855
LDL,90,2,129,123
LDL,90,3,31,30
LDL,90,4,17,15
LDL,90,5,24,22
LDLHDL,1,1,41,37
LDLHDL,2,1,49,44
LDLHDL,2,2,3,3
LDLHDL,4,1,56,49
LDLHDL,4,2,3,3
LDLHDL,4,3,2,2
LDLHDL,7,1,60,53
LDLHDL,7,2,3,3
LDLHDL,7,3,1,1
LDLHDL,7,4,1,1
LDLHDL,30,1,65,59
LDLHDL,30,2,5,4
LDLHDL,30,3,2,2
LDLHDL,30,4,1,1
LDLHDL,90,1,74,66
LDLHDL,90,2,5,4
LDLHDL,90,3,2,2
LDLHDL,90,4,1,1
LEAD,2,1,1,0
LEAD,4,1,1,0
LEAD,7,1,1,0
LEAD,30,1,1,0
LEAD,90,1,1,0
LH,4,1,1,1
LH,7,1,1,1
LH,30,1,1,1
LH,90,1,1,1
LIPASE,1,1,1504,1354
LIPASE,1,2,82,79
LIPASE,1,3,19,19
LIPASE,1,4,9,9
LIPASE,2,1,1788,1587
LIPASE,2,2,607,549
LIPASE,2,3,67,62
LIPASE,2,4,30,30
LIPASE,2,5,16,15
LIPASE,4,1,1635,1417
LIPASE,4,2,460,413
LIPASE,4,3,425,387
LIPASE,4,4,255,241
LIPASE,4,5,76,71
LIPASE,7,1,1822,1569
LIPASE,7,2,507,453
LIPASE,7,3,242,214
LIPASE,7,4,146,131
LIPASE,7,5,423,397
LIPASE,30,1,2365,2005
LIPASE,30,2,690,599
LIPASE,30,3,308,274
LIPASE,30,4,167,149
LIPASE,30,5,480,449
LIPASE,90,1,2770,2338
LIPASE,90,2,888,768
LIPASE,90,3,377,332
LIPASE,90,4,199,175
LIPASE,90,5,534,499
LORAZ,2,1,1,1
LORAZ,4,1,1,1
LORAZ,7,1,1,1
LORAZ,30,1,1,1
LORAZ,90,1,1,1
LPA,1,1,4,4
LPA,2,1,5,5
LPA,4,1,5,5
LPA,7,1,5,5
LPA,30,1,5,5
LPA,90,1,5,5
LYM,1,1,161138,154300
LYM,1,2,21802,20486
LYM,1,3,7137,6754
LYM,1,4,3123,2995
LYM,1,5,1424,1355
LYM,2,1,155027,147468
LYM,2,2,113099,109377
LYM,2,3,19962,18967
LYM,2,4,8911,8481
LYM,2,5,10048,9622
LYM,4,1,80337,74651
LYM,4,2,58288,55551
LYM,4,3,82977,80284
LYM,4,4,63833,62075
LYM,4,5,34359,32978
LYM,7,1,75252,70066
LYM,7,2,56042,53165
LYM,7,3,41774,40050
LYM,7,4,30501,29470
LYM,7,5,120903,117160
LYM,30,1,69281,64176
LYM,30,2,51617,48935
LYM,30,3,39004,37298
LYM,30,4,29509,28298
LYM,30,5,145697,140909
LYM,90,1,65015,60085
LYM,90,2,48855,46188
LYM,90,3,37326,35664
LYM,90,4,28785,27516
LYM,90,5,162214,156745
LYMAB,1,1,80051,62191
LYMAB,1,2,7195,5686
LYMAB,1,3,1818,1528
LYMAB,1,4,623,549
LYMAB,1,5,253,211
LYMAB,2,1,88663,67368
LYMAB,2,2,44925,38441
LYMAB,2,3,5719,4757
LYMAB,2,4,2094,1832
LYMAB,2,5,1753,1527
LYMAB,4,1,60696,41983
LYMAB,4,2,31340,25576
LYMAB,4,3,31225,27574
LYMAB,4,4,19260,17368
LYMAB,4,5,6386,5663
LYMAB,7,1,59789,41011
LYMAB,7,2,31047,25163
LYMAB,7,3,18811,16132
LYMAB,7,4,11904,10538
LYMAB,7,5,29922,27150
LYMAB,30,1,58981,40007
LYMAB,30,2,30820,24695
LYMAB,30,3,18883,15971
LYMAB,30,4,12303,10720
LYMAB,30,5,35557,31983
LYMAB,90,1,58310,39308
LYMAB,90,2,30845,24498
LYMAB,90,3,19231,16097
LYMAB,90,4,12716,10996
LYMAB,90,5,39145,34920
LYMCSF,1,1,112,74
LYMCSF,1,2,3,2
LYMCSF,1,3,1,1
LYMCSF,2,1,154,86
LYMCSF,2,2,14,10
LYMCSF,2,3,2,1
LYMCSF,4,1,218,112
LYMCSF,4,2,22,12
LYMCSF,4,3,7,3
LYMCSF,4,4,2,2
LYMCSF,7,1,237,124
LYMCSF,7,2,44,22
LYMCSF,7,3,9,4
LYMCSF,7,4,1,1
LYMCSF,7,5,3,2
LYMCSF,30,1,265,127
LYMCSF,30,2,60,31
LYMCSF,30,3,19,9
LYMCSF,30,4,5,4
LYMCSF,30,5,6,4
LYMCSF,90,1,283,131
LYMCSF,90,2,67,33
LYMCSF,90,3,21,9
LYMCSF,90,4,4,3
LYMCSF,90,5,7,5
MCH,1,1,235133,227981
MCH,1,2,62544,61340
MCH,1,3,27577,27158
MCH,1,4,14418,14231
MCH,1,5,9644,9556
MCH,2,1,188946,181070
MCH,2,2,163877,160763
MCH,2,3,53318,52466
MCH,2,4,33065,32624
MCH,2,5,52114,51540
MCH,4,1,89283,83060
MCH,4,2,69360,66960
MCH,4,3,107132,105253
MCH,4,4,98627,97404
MCH,4,5,137514,136077
MCH,7,1,84470,78331
MCH,7,2,64700,62316
MCH,7,3,51148,49918
MCH,7,4,40086,39358
MCH,7,5,265247,262453
MCH,30,1,76971,70887
MCH,30,2,58649,56284
MCH,30,3,46074,44855
MCH,30,4,36429,35686
MCH,30,5,296909,293567
MCH,90,1,71977,65952
MCH,90,2,54905,52539
MCH,90,3,43409,42147
MCH,90,4,34615,33821
MCH,90,5,317052,312987
MCHC,1,1,262829,254561
MCHC,1,2,68629,66892
MCHC,1,3,29760,29138
MCHC,1,4,15317,15056
MCHC,1,5,9815,9638
MCHC,2,1,212545,204312
MCHC,2,2,183895,179264
MCHC,2,3,58677,57299
MCHC,2,4,35573,34899
MCHC,2,5,54592,53705
MCHC,4,1,101914,96170
MCHC,4,2,80347,77366
MCHC,4,3,120379,117441
MCHC,4,4,109106,106970
MCHC,4,5,145425,142973
MCHC,7,1,96534,90938
MCHC,7,2,75472,72582
MCHC,7,3,59698,57973
MCHC,7,4,46554,45403
MCHC,7,5,283132,278077
MCHC,30,1,87881,82483
MCHC,30,2,68658,65859
MCHC,30,3,54245,52584
MCHC,30,4,42968,41832
MCHC,30,5,318415,312467
MCHC,90,1,81681,76416
MCHC,90,2,64043,61304
MCHC,90,3,50986,49328
MCHC,90,4,40767,39634
MCHC,90,5,342776,336162
MCV,1,1,220743,213605
MCV,1,2,59027,57852
MCV,1,3,26453,26037
MCV,1,4,13983,13804
MCV,1,5,9453,9353
MCV,2,1,177945,170044
MCV,2,2,153504,150169
MCV,2,3,50033,49137
MCV,2,4,31066,30641
MCV,2,5,50357,49779
MCV,4,1,84998,78940
MCV,4,2,65809,63328
MCV,4,3,100247,98199
MCV,4,4,91940,90543
MCV,4,5,129878,128346
MCV,7,1,80608,74634
MCV,7,2,61522,59076
MCV,7,3,48455,47186
MCV,7,4,37920,37166
MCV,7,5,247890,244665
MCV,30,1,73816,67888
MCV,30,2,56129,53684
MCV,30,3,43935,42662
MCV,30,4,34643,33844
MCV,30,5,276653,272798
MCV,90,1,69307,63422
MCV,90,2,52803,50363
MCV,90,3,41609,40300
MCV,90,4,33148,32294
MCV,90,5,294774,290104
MER,1,1,1,1
MER,2,1,4,2
MER,4,1,4,2
MER,7,1,4,2
MER,30,1,4,2
MER,90,1,4,2
METHB,1,1,20236,16332
METHB,1,2,11167,9605
METHB,1,3,7234,6521
METHB,1,4,4573,4232
METHB,1,5,7479,7030
METHB,2,1,19337,15460
METHB,2,2,10771,9210
METHB,2,3,6814,6091
METHB,2,4,4692,4300
METHB,2,5,11379,10660
METHB,4,1,18751,14870
METHB,4,2,10415,8832
METHB,4,3,6749,6013
METHB,4,4,4727,4306
METHB,4,5,13744,12877
METHB,7,1,18537,14635
METHB,7,2,10376,8764
METHB,7,3,6623,5884
METHB,7,4,4674,4245
METHB,7,5,15137,14193
METHB,30,1,18175,14234
METHB,30,2,10302,8671
METHB,30,3,6657,5901
METHB,30,4,4729,4273
METHB,30,5,16847,15796
METHB,90,1,18090,14123
METHB,90,2,10294,8650
METHB,90,3,6693,5931
METHB,90,4,4750,4285
METHB,90,5,17467,16372
MEXIL,1,1,2,1
MEXIL,2,1,2,1
MEXIL,4,1,2,1
MEXIL,7,1,2,1
MEXIL,30,1,2,1
MEXIL,90,1,2,1
MMA,1,1,6,5
MMA,2,1,8,7
MMA,4,1,9,8
MMA,7,1,11,9
MMA,7,2,2,2
MMA,30,1,11,9
MMA,30,2,2,2
MMA,90,1,13,11
MMA,90,2,2,2
MN,90,1,3,1
MONO,1,1,165152,161487
MONO,1,2,23757,23002
MONO,1,3,8108,7900
MONO,1,4,3646,3536
MONO,1,5,1720,1674
MONO,2,1,155074,150943
MONO,2,2,117839,115939
MONO,2,3,22006,21453
MONO,2,4,10484,10239
MONO,2,5,12288,12012
MONO,4,1,76543,73285
MONO,4,2,57192,55735
MONO,4,3,86449,85031
MONO,4,4,68995,68047
MONO,4,5,41991,41169
MONO,7,1,70805,67998
MONO,7,2,54222,52639
MONO,7,3,41383,40429
MONO,7,4,30792,30226
MONO,7,5,138832,136647
MONO,30,1,64131,61367
MONO,30,2,48925,47562
MONO,30,3,37750,36808
MONO,30,4,29112,28412
MONO,30,5,167019,164111
MONO,90,1,59487,56859
MONO,90,2,45726,44380
MONO,90,3,35628,34692
MONO,90,4,27900,27182
MONO,90,5,185411,182063
MONOAB,1,1,107885,87447
MONOAB,1,2,11728,9751
MONOAB,1,3,3618,3181
MONOAB,1,4,1462,1318
MONOAB,1,5,549,497
MONOAB,2,1,116192,91937
MONOAB,2,2,63523,54916
MONOAB,2,3,9462,8053
MONOAB,2,4,3979,3538
MONOAB,2,5,4182,3795
MONOAB,4,1,76807,56417
MONOAB,4,2,43347,35871
MONOAB,4,3,44679,39409
MONOAB,4,4,28129,25330
MONOAB,4,5,12644,11283
MONOAB,7,1,75089,54785
MONOAB,7,2,42751,35154
MONOAB,7,3,27027,23320
MONOAB,7,4,17636,15462
MONOAB,7,5,46431,42027
MONOAB,30,1,73722,53111
MONOAB,30,2,42239,34360
MONOAB,30,3,26837,22844
MONOAB,30,4,18040,15645
MONOAB,30,5,55183,49597
MONOAB,90,1,72441,51927
MONOAB,90,2,42084,34015
MONOAB,90,3,27147,22901
MONOAB,90,4,18576,15979
MONOAB,90,5,60785,54321
MPACID,1,1,12,8
MPACID,1,2,1,1
MPACID,2,1,16,9
MPACID,2,2,5,5
MPACID,4,1,11,6
MPACID,4,2,4,4
MPACID,4,3,4,3
MPACID,4,4,3,2
MPACID,7,1,12,7
MPACID,7,2,4,4
MPACID,7,3,2,2
MPACID,7,4,2,2
MPACID,7,5,3,1
MPACID,30,1,12,7
MPACID,30,2,5,5
MPACID,30,3,3,3
MPACID,30,4,2,2
MPACID,30,5,3,1
MPACID,90,1,12,7
MPACID,90,2,5,5
MPACID,90,3,3,3
MPACID,90,4,2,2
MPACID,90,5,3,1
MPO,4,1,2,0
MPO,7,1,2,0
MPO,30,1,2,0
MPO,90,1,2,0
MYEL,1,1,1,0
MYEL,2,1,2,0
MYEL,4,1,2,0
MYEL,7,1,3,0
MYEL,30,1,3,0
MYEL,90,1,4,0
MYOG,1,1,41,33
MYOG,1,2,20,19
MYOG,1,3,5,5
MYOG,2,1,45,39
MYOG,2,2,24,21
MYOG,2,3,6,6
MYOG,2,4,3,3
MYOG,2,5,1,1
MYOG,4,1,34,28
MYOG,4,2,21,20
MYOG,4,3,18,16
MYOG,4,4,6,6
MYOG,4,5,1,1
MYOG,7,1,35,29
MYOG,7,2,20,19
MYOG,7,3,12,10
MYOG,7,4,6,6
MYOG,7,5,8,8
MYOG,30,1,36,29
MYOG,30,2,20,19
MYOG,30,3,12,10
MYOG,30,4,6,6
MYOG,30,5,8,8
MYOG,90,1,37,30
MYOG,90,2,20,19
MYOG,90,3,12,10
MYOG,90,4,6,6
MYOG,90,5,8,8
NA,1,1,231312,194574
NA,1,2,73855,64621
NA,1,3,35101,31416
NA,1,4,20048,18150
NA,1,5,25057,22889
NA,2,1,202097,166834
NA,2,2,139114,121299
